,orientation,frame_id,case_id,dropped,left,right
289,grabbed_-_left,105,19,0.0,1.0,0.0
291,grabbed_-_left,106,19,0.0,1.0,0.0
293,grabbed_-_left,107,19,0.0,1.0,0.0
295,grabbed_-_left,108,19,0.0,1.0,0.0
298,grabbed_-_left,109,19,0.0,1.0,0.0
301,grabbed_-_left,110,19,0.0,1.0,0.0
304,grabbed_-_left,111,19,0.0,1.0,0.0
307,grabbed_-_right,112,19,0.0,0.0,1.0
310,grabbed_-_right,113,19,0.0,0.0,1.0
313,grabbed_-_right,114,19,0.0,0.0,1.0
316,grabbed_-_right,115,19,0.0,0.0,1.0
319,grabbed_-_right,116,19,0.0,0.0,1.0
322,grabbed_-_right,117,19,0.0,0.0,1.0
325,grabbed_-_right,118,19,0.0,0.0,1.0
328,grabbed_-_right,119,19,0.0,0.0,1.0
329,grabbed_-_right,120,19,0.0,0.0,1.0
330,grabbed_-_right,121,19,0.0,0.0,1.0
333,grabbed_-_right,122,19,0.0,0.0,1.0
336,grabbed_-_left,123,19,0.0,1.0,0.0
339,grabbed_-_left,124,19,0.0,1.0,0.0
342,grabbed_-_both,125,19,0.0,1.0,1.0
345,grabbed_-_right,126,19,0.0,0.0,1.0
348,grabbed_-_left,127,19,0.0,1.0,0.0
351,grabbed_-_left,128,19,0.0,1.0,0.0
353,grabbed_-_left,129,19,0.0,1.0,0.0
355,grabbed_-_left,130,19,0.0,1.0,0.0
357,grabbed_-_left,131,19,0.0,1.0,0.0
359,grabbed_-_left,132,19,0.0,1.0,0.0
361,grabbed_-_left,133,19,0.0,1.0,0.0
363,grabbed_-_left,134,19,0.0,1.0,0.0
366,grabbed_-_left,135,19,0.0,1.0,0.0
369,grabbed_-_left,136,19,0.0,1.0,0.0
372,grabbed_-_both,137,19,0.0,1.0,1.0
375,grabbed_-_right,138,19,0.0,0.0,1.0
378,grabbed_-_right,139,19,0.0,0.0,1.0
381,grabbed_-_both,140,19,0.0,1.0,1.0
384,grabbed_-_left,141,19,0.0,1.0,0.0
387,grabbed_-_both,142,19,0.0,1.0,1.0
390,grabbed_-_right,143,19,0.0,0.0,1.0
393,grabbed_-_right,144,19,0.0,0.0,1.0
394,grabbed_-_right,145,19,0.0,0.0,1.0
396,grabbed_-_right,146,19,0.0,0.0,1.0
398,grabbed_-_right,147,19,0.0,0.0,1.0
400,grabbed_-_right,148,19,0.0,0.0,1.0
402,grabbed_-_right,149,19,0.0,0.0,1.0
404,grabbed_-_right,150,19,0.0,0.0,1.0
407,grabbed_-_right,151,19,0.0,0.0,1.0
410,grabbed_-_both,152,19,0.0,1.0,1.0
413,grabbed_-_left,153,19,0.0,1.0,0.0
416,grabbed_-_left,154,19,0.0,1.0,0.0
419,grabbed_-_left,155,19,0.0,1.0,0.0
422,grabbed_-_left,156,19,0.0,1.0,0.0
425,grabbed_-_left,157,19,0.0,1.0,0.0
428,grabbed_-_left,158,19,0.0,1.0,0.0
431,grabbed_-_left,159,19,0.0,1.0,0.0
434,grabbed_-_left,160,19,0.0,1.0,0.0
437,grabbed_-_both,161,19,0.0,1.0,1.0
440,grabbed_-_right,162,19,0.0,0.0,1.0
443,grabbed_-_left,163,19,0.0,1.0,0.0
446,grabbed_-_left,164,19,0.0,1.0,0.0
449,grabbed_-_right,165,19,0.0,0.0,1.0
452,grabbed_-_right,166,19,0.0,0.0,1.0
455,grabbed_-_right,167,19,0.0,0.0,1.0
458,grabbed_-_right,168,19,0.0,0.0,1.0
461,grabbed_-_both,169,19,0.0,1.0,1.0
464,grabbed_-_left,170,19,0.0,1.0,0.0
467,grabbed_-_right,171,19,0.0,0.0,1.0
470,grabbed_-_right,172,19,0.0,0.0,1.0
473,grabbed_-_right,173,19,0.0,0.0,1.0
476,grabbed_-_right,174,19,0.0,0.0,1.0
479,grabbed_-_right,175,19,0.0,0.0,1.0
482,dropped,176,19,1.0,0.0,0.0
484,dropped,177,19,1.0,0.0,0.0
487,dropped,178,19,1.0,0.0,0.0
490,dropped,179,19,1.0,0.0,0.0
493,dropped,180,19,1.0,0.0,0.0
496,dropped,181,19,1.0,0.0,0.0
0,dropped,1,20,1.0,0.0,0.0
3,dropped,2,20,1.0,0.0,0.0
6,dropped,3,20,1.0,0.0,0.0
9,dropped,4,20,1.0,0.0,0.0
12,dropped,5,20,1.0,0.0,0.0
15,grabbed_-_left,6,20,0.0,1.0,0.0
18,grabbed_-_left,7,20,0.0,1.0,0.0
21,grabbed_-_left,8,20,0.0,1.0,0.0
24,grabbed_-_left,9,20,0.0,1.0,0.0
27,grabbed_-_left,10,20,0.0,1.0,0.0
30,grabbed_-_left,11,20,0.0,1.0,0.0
33,grabbed_-_left,12,20,0.0,1.0,0.0
36,grabbed_-_left,13,20,0.0,1.0,0.0
39,grabbed_-_left,14,20,0.0,1.0,0.0
42,grabbed_-_both,15,20,0.0,1.0,1.0
45,grabbed_-_right,16,20,0.0,0.0,1.0
48,grabbed_-_both,17,20,0.0,1.0,1.0
51,grabbed_-_left,18,20,0.0,1.0,0.0
54,grabbed_-_left,19,20,0.0,1.0,0.0
57,grabbed_-_left,20,20,0.0,1.0,0.0
60,grabbed_-_left,21,20,0.0,1.0,0.0
63,grabbed_-_left,22,20,0.0,1.0,0.0
66,grabbed_-_left,23,20,0.0,1.0,0.0
69,grabbed_-_left,24,20,0.0,1.0,0.0
72,grabbed_-_left,25,20,0.0,1.0,0.0
75,grabbed_-_left,26,20,0.0,1.0,0.0
78,grabbed_-_both,27,20,0.0,1.0,1.0
81,grabbed_-_right,28,20,0.0,0.0,1.0
84,grabbed_-_both,29,20,0.0,1.0,1.0
87,grabbed_-_both,30,20,0.0,1.0,1.0
90,grabbed_-_both,31,20,0.0,1.0,1.0
93,grabbed_-_right,32,20,0.0,0.0,1.0
96,grabbed_-_right,33,20,0.0,0.0,1.0
99,grabbed_-_right,34,20,0.0,0.0,1.0
102,grabbed_-_right,35,20,0.0,0.0,1.0
105,grabbed_-_right,36,20,0.0,0.0,1.0
108,grabbed_-_right,37,20,0.0,0.0,1.0
111,grabbed_-_right,38,20,0.0,0.0,1.0
114,grabbed_-_right,39,20,0.0,0.0,1.0
117,grabbed_-_right,40,20,0.0,0.0,1.0
120,grabbed_-_both,41,20,0.0,1.0,1.0
123,grabbed_-_left,42,20,0.0,1.0,0.0
126,grabbed_-_left,43,20,0.0,1.0,0.0
129,grabbed_-_left,44,20,0.0,1.0,0.0
132,grabbed_-_left,45,20,0.0,1.0,0.0
135,grabbed_-_left,46,20,0.0,1.0,0.0
138,grabbed_-_both,47,20,0.0,1.0,1.0
141,grabbed_-_both,48,20,0.0,1.0,1.0
144,grabbed_-_left,49,20,0.0,1.0,0.0
147,grabbed_-_left,50,20,0.0,1.0,0.0
150,grabbed_-_left,51,20,0.0,1.0,0.0
153,grabbed_-_left,52,20,0.0,1.0,0.0
156,grabbed_-_left,53,20,0.0,1.0,0.0
159,grabbed_-_both,54,20,0.0,1.0,1.0
162,grabbed_-_both,55,20,0.0,1.0,1.0
165,grabbed_-_left,56,20,0.0,1.0,0.0
168,grabbed_-_both,57,20,0.0,1.0,1.0
171,grabbed_-_right,58,20,0.0,0.0,1.0
174,grabbed_-_right,59,20,0.0,0.0,1.0
177,grabbed_-_right,60,20,0.0,0.0,1.0
180,grabbed_-_right,61,20,0.0,0.0,1.0
183,grabbed_-_right,62,20,0.0,0.0,1.0
186,grabbed_-_right,63,20,0.0,0.0,1.0
189,grabbed_-_right,64,20,0.0,0.0,1.0
192,grabbed_-_right,65,20,0.0,0.0,1.0
195,grabbed_-_both,66,20,0.0,1.0,1.0
198,grabbed_-_left,67,20,0.0,1.0,0.0
201,grabbed_-_both,68,20,0.0,1.0,1.0
204,grabbed_-_right,69,20,0.0,0.0,1.0
207,grabbed_-_both,70,20,0.0,1.0,1.0
210,grabbed_-_left,71,20,0.0,1.0,0.0
213,grabbed_-_left,72,20,0.0,1.0,0.0
216,grabbed_-_left,73,20,0.0,1.0,0.0
219,grabbed_-_left,74,20,0.0,1.0,0.0
222,grabbed_-_left,75,20,0.0,1.0,0.0
225,grabbed_-_both,76,20,0.0,1.0,1.0
228,grabbed_-_right,77,20,0.0,0.0,1.0
231,grabbed_-_left,78,20,0.0,1.0,0.0
234,grabbed_-_left,79,20,0.0,1.0,0.0
237,grabbed_-_right,80,20,0.0,0.0,1.0
240,grabbed_-_right,81,20,0.0,0.0,1.0
243,grabbed_-_right,82,20,0.0,0.0,1.0
246,grabbed_-_right,83,20,0.0,0.0,1.0
249,grabbed_-_right,84,20,0.0,0.0,1.0
252,grabbed_-_right,85,20,0.0,0.0,1.0
255,grabbed_-_right,86,20,0.0,0.0,1.0
258,grabbed_-_both,87,20,0.0,1.0,1.0
261,grabbed_-_left,88,20,0.0,1.0,0.0
264,grabbed_-_both,89,20,0.0,1.0,1.0
267,grabbed_-_right,90,20,0.0,0.0,1.0
270,grabbed_-_left,91,20,0.0,1.0,0.0
273,grabbed_-_left,92,20,0.0,1.0,0.0
276,grabbed_-_left,93,20,0.0,1.0,0.0
279,grabbed_-_left,94,20,0.0,1.0,0.0
282,grabbed_-_left,95,20,0.0,1.0,0.0
285,grabbed_-_left,96,20,0.0,1.0,0.0
288,grabbed_-_right,97,20,0.0,0.0,1.0
291,grabbed_-_right,98,20,0.0,0.0,1.0
294,grabbed_-_both,99,20,0.0,1.0,1.0
297,grabbed_-_left,100,20,0.0,1.0,0.0
300,grabbed_-_both,101,20,0.0,1.0,1.0
303,grabbed_-_both,102,20,0.0,1.0,1.0
306,grabbed_-_right,103,20,0.0,0.0,1.0
309,grabbed_-_right,104,20,0.0,0.0,1.0
312,grabbed_-_right,105,20,0.0,0.0,1.0
315,grabbed_-_right,106,20,0.0,0.0,1.0
318,grabbed_-_right,107,20,0.0,0.0,1.0
321,grabbed_-_right,108,20,0.0,0.0,1.0
324,grabbed_-_both,109,20,0.0,1.0,1.0
327,grabbed_-_left,110,20,0.0,1.0,0.0
330,grabbed_-_left,111,20,0.0,1.0,0.0
333,grabbed_-_right,112,20,0.0,0.0,1.0
336,grabbed_-_right,113,20,0.0,0.0,1.0
339,grabbed_-_left,114,20,0.0,1.0,0.0
342,grabbed_-_left,115,20,0.0,1.0,0.0
345,grabbed_-_left,116,20,0.0,1.0,0.0
348,grabbed_-_left,117,20,0.0,1.0,0.0
351,grabbed_-_left,118,20,0.0,1.0,0.0
354,grabbed_-_left,119,20,0.0,1.0,0.0
357,grabbed_-_left,120,20,0.0,1.0,0.0
360,grabbed_-_right,121,20,0.0,0.0,1.0
363,grabbed_-_right,122,20,0.0,0.0,1.0
366,grabbed_-_left,123,20,0.0,1.0,0.0
369,grabbed_-_left,124,20,0.0,1.0,0.0
372,grabbed_-_left,125,20,0.0,1.0,0.0
375,grabbed_-_right,126,20,0.0,0.0,1.0
378,grabbed_-_right,127,20,0.0,0.0,1.0
381,grabbed_-_right,128,20,0.0,0.0,1.0
384,grabbed_-_right,129,20,0.0,0.0,1.0
387,grabbed_-_right,130,20,0.0,0.0,1.0
390,grabbed_-_right,131,20,0.0,0.0,1.0
393,grabbed_-_right,132,20,0.0,0.0,1.0
396,grabbed_-_right,133,20,0.0,0.0,1.0
399,grabbed_-_right,134,20,0.0,0.0,1.0
402,grabbed_-_both,135,20,0.0,1.0,1.0
405,grabbed_-_left,136,20,0.0,1.0,0.0
408,grabbed_-_both,137,20,0.0,1.0,1.0
411,grabbed_-_right,138,20,0.0,0.0,1.0
414,grabbed_-_right,139,20,0.0,0.0,1.0
417,grabbed_-_left,140,20,0.0,1.0,0.0
420,grabbed_-_left,141,20,0.0,1.0,0.0
423,grabbed_-_left,142,20,0.0,1.0,0.0
426,grabbed_-_left,143,20,0.0,1.0,0.0
429,grabbed_-_left,144,20,0.0,1.0,0.0
432,grabbed_-_left,145,20,0.0,1.0,0.0
435,grabbed_-_left,146,20,0.0,1.0,0.0
438,grabbed_-_both,147,20,0.0,1.0,1.0
441,grabbed_-_right,148,20,0.0,0.0,1.0
444,grabbed_-_right,149,20,0.0,0.0,1.0
447,grabbed_-_left,150,20,0.0,1.0,0.0
450,grabbed_-_left,151,20,0.0,1.0,0.0
453,grabbed_-_right,152,20,0.0,0.0,1.0
456,grabbed_-_right,153,20,0.0,0.0,1.0
459,grabbed_-_right,154,20,0.0,0.0,1.0
462,grabbed_-_right,155,20,0.0,0.0,1.0
465,grabbed_-_right,156,20,0.0,0.0,1.0
468,grabbed_-_right,157,20,0.0,0.0,1.0
471,grabbed_-_right,158,20,0.0,0.0,1.0
474,grabbed_-_right,159,20,0.0,0.0,1.0
477,dropped,160,20,1.0,0.0,0.0
480,dropped,161,20,1.0,0.0,0.0
483,dropped,162,20,1.0,0.0,0.0
2,dropped,1,21,1.0,0.0,0.0
5,dropped,2,21,1.0,0.0,0.0
8,dropped,3,21,1.0,0.0,0.0
11,dropped,4,21,1.0,0.0,0.0
14,grabbed_-_right,5,21,0.0,0.0,1.0
17,grabbed_-_right,6,21,0.0,0.0,1.0
20,grabbed_-_both,7,21,0.0,1.0,1.0
23,grabbed_-_left,8,21,0.0,1.0,0.0
26,grabbed_-_left,9,21,0.0,1.0,0.0
29,grabbed_-_left,10,21,0.0,1.0,0.0
32,grabbed_-_left,11,21,0.0,1.0,0.0
35,grabbed_-_left,12,21,0.0,1.0,0.0
38,grabbed_-_right,13,21,0.0,0.0,1.0
41,grabbed_-_right,14,21,0.0,0.0,1.0
44,grabbed_-_left,15,21,0.0,1.0,0.0
47,grabbed_-_left,16,21,0.0,1.0,0.0
50,grabbed_-_right,17,21,0.0,0.0,1.0
53,grabbed_-_right,18,21,0.0,0.0,1.0
56,grabbed_-_right,19,21,0.0,0.0,1.0
59,grabbed_-_right,20,21,0.0,0.0,1.0
62,grabbed_-_right,21,21,0.0,0.0,1.0
65,grabbed_-_left,22,21,0.0,1.0,0.0
68,grabbed_-_left,23,21,0.0,1.0,0.0
71,grabbed_-_both,24,21,0.0,1.0,1.0
74,grabbed_-_right,25,21,0.0,0.0,1.0
77,grabbed_-_both,26,21,0.0,1.0,1.0
80,grabbed_-_left,27,21,0.0,1.0,0.0
83,grabbed_-_left,28,21,0.0,1.0,0.0
86,grabbed_-_left,29,21,0.0,1.0,0.0
89,grabbed_-_both,30,21,0.0,1.0,1.0
92,grabbed_-_right,31,21,0.0,0.0,1.0
95,grabbed_-_right,32,21,0.0,0.0,1.0
98,grabbed_-_right,33,21,0.0,0.0,1.0
101,grabbed_-_right,34,21,0.0,0.0,1.0
104,grabbed_-_right,35,21,0.0,0.0,1.0
107,grabbed_-_right,36,21,0.0,0.0,1.0
110,grabbed_-_right,37,21,0.0,0.0,1.0
113,dropped,38,21,1.0,0.0,0.0
116,dropped,39,21,1.0,0.0,0.0
119,dropped,40,21,1.0,0.0,0.0
122,dropped,41,21,1.0,0.0,0.0
125,grabbed_-_right,42,21,0.0,0.0,1.0
128,grabbed_-_left,43,21,0.0,1.0,0.0
131,grabbed_-_left,44,21,0.0,1.0,0.0
134,grabbed_-_both,45,21,0.0,1.0,1.0
137,grabbed_-_right,46,21,0.0,0.0,1.0
140,grabbed_-_right,47,21,0.0,0.0,1.0
143,grabbed_-_right,48,21,0.0,0.0,1.0
146,grabbed_-_right,49,21,0.0,0.0,1.0
149,grabbed_-_both,50,21,0.0,1.0,1.0
152,grabbed_-_left,51,21,0.0,1.0,0.0
155,grabbed_-_left,52,21,0.0,1.0,0.0
158,grabbed_-_right,53,21,0.0,0.0,1.0
161,grabbed_-_left,54,21,0.0,1.0,0.0
164,grabbed_-_left,55,21,0.0,1.0,0.0
167,grabbed_-_left,56,21,0.0,1.0,0.0
170,grabbed_-_left,57,21,0.0,1.0,0.0
173,grabbed_-_left,58,21,0.0,1.0,0.0
176,grabbed_-_both,59,21,0.0,1.0,1.0
179,grabbed_-_right,60,21,0.0,0.0,1.0
182,grabbed_-_right,61,21,0.0,0.0,1.0
185,grabbed_-_right,62,21,0.0,0.0,1.0
188,dropped,63,21,1.0,0.0,0.0
191,dropped,64,21,1.0,0.0,0.0
194,dropped,65,21,1.0,0.0,0.0
197,dropped,66,21,1.0,0.0,0.0
200,grabbed_-_left,67,21,0.0,1.0,0.0
203,grabbed_-_left,68,21,0.0,1.0,0.0
206,grabbed_-_right,69,21,0.0,0.0,1.0
209,grabbed_-_right,70,21,0.0,0.0,1.0
212,grabbed_-_right,71,21,0.0,0.0,1.0
215,grabbed_-_right,72,21,0.0,0.0,1.0
218,grabbed_-_right,73,21,0.0,0.0,1.0
221,grabbed_-_both,74,21,0.0,1.0,1.0
224,grabbed_-_left,75,21,0.0,1.0,0.0
227,grabbed_-_left,76,21,0.0,1.0,0.0
230,grabbed_-_left,77,21,0.0,1.0,0.0
233,grabbed_-_left,78,21,0.0,1.0,0.0
236,grabbed_-_left,79,21,0.0,1.0,0.0
239,grabbed_-_left,80,21,0.0,1.0,0.0
242,grabbed_-_left,81,21,0.0,1.0,0.0
245,grabbed_-_right,82,21,0.0,0.0,1.0
248,grabbed_-_right,83,21,0.0,0.0,1.0
251,grabbed_-_right,84,21,0.0,0.0,1.0
254,grabbed_-_right,85,21,0.0,0.0,1.0
257,grabbed_-_right,86,21,0.0,0.0,1.0
260,grabbed_-_left,87,21,0.0,1.0,0.0
263,grabbed_-_left,88,21,0.0,1.0,0.0
266,grabbed_-_left,89,21,0.0,1.0,0.0
269,grabbed_-_left,90,21,0.0,1.0,0.0
272,grabbed_-_both,91,21,0.0,1.0,1.0
275,grabbed_-_right,92,21,0.0,0.0,1.0
278,grabbed_-_left,93,21,0.0,1.0,0.0
281,grabbed_-_left,94,21,0.0,1.0,0.0
284,grabbed_-_left,95,21,0.0,1.0,0.0
287,grabbed_-_left,96,21,0.0,1.0,0.0
290,grabbed_-_left,97,21,0.0,1.0,0.0
293,grabbed_-_right,98,21,0.0,0.0,1.0
296,grabbed_-_right,99,21,0.0,0.0,1.0
299,grabbed_-_right,100,21,0.0,0.0,1.0
302,grabbed_-_right,101,21,0.0,0.0,1.0
305,grabbed_-_right,102,21,0.0,0.0,1.0
308,grabbed_-_right,103,21,0.0,0.0,1.0
311,grabbed_-_left,104,21,0.0,1.0,0.0
314,grabbed_-_left,105,21,0.0,1.0,0.0
317,grabbed_-_left,106,21,0.0,1.0,0.0
320,grabbed_-_left,107,21,0.0,1.0,0.0
323,grabbed_-_left,108,21,0.0,1.0,0.0
326,grabbed_-_left,109,21,0.0,1.0,0.0
329,grabbed_-_right,110,21,0.0,0.0,1.0
332,grabbed_-_right,111,21,0.0,0.0,1.0
335,grabbed_-_right,112,21,0.0,0.0,1.0
338,grabbed_-_right,113,21,0.0,0.0,1.0
341,grabbed_-_right,114,21,0.0,0.0,1.0
344,grabbed_-_right,115,21,0.0,0.0,1.0
347,grabbed_-_right,116,21,0.0,0.0,1.0
350,grabbed_-_right,117,21,0.0,0.0,1.0
353,dropped,118,21,1.0,0.0,0.0
356,dropped,119,21,1.0,0.0,0.0
359,dropped,120,21,1.0,0.0,0.0
362,dropped,121,21,1.0,0.0,0.0
365,dropped,122,21,1.0,0.0,0.0
368,dropped,123,21,1.0,0.0,0.0
0,dropped,1,22,1.0,0.0,0.0
3,dropped,2,22,1.0,0.0,0.0
6,dropped,3,22,1.0,0.0,0.0
9,dropped,4,22,1.0,0.0,0.0
12,grabbed_-_right,5,22,0.0,0.0,1.0
15,grabbed_-_right,6,22,0.0,0.0,1.0
18,grabbed_-_both,7,22,0.0,1.0,1.0
21,grabbed_-_left,8,22,0.0,1.0,0.0
24,grabbed_-_left,9,22,0.0,1.0,0.0
27,grabbed_-_left,10,22,0.0,1.0,0.0
30,grabbed_-_left,11,22,0.0,1.0,0.0
33,grabbed_-_both,12,22,0.0,1.0,1.0
36,grabbed_-_right,13,22,0.0,0.0,1.0
39,grabbed_-_right,14,22,0.0,0.0,1.0
42,grabbed_-_right,15,22,0.0,0.0,1.0
45,grabbed_-_left,16,22,0.0,1.0,0.0
48,grabbed_-_left,17,22,0.0,1.0,0.0
51,grabbed_-_left,18,22,0.0,1.0,0.0
54,grabbed_-_left,19,22,0.0,1.0,0.0
57,grabbed_-_left,20,22,0.0,1.0,0.0
60,grabbed_-_left,21,22,0.0,1.0,0.0
63,grabbed_-_left,22,22,0.0,1.0,0.0
66,grabbed_-_left,23,22,0.0,1.0,0.0
69,grabbed_-_left,24,22,0.0,1.0,0.0
72,grabbed_-_left,25,22,0.0,1.0,0.0
75,grabbed_-_left,26,22,0.0,1.0,0.0
78,grabbed_-_left,27,22,0.0,1.0,0.0
81,grabbed_-_both,28,22,0.0,1.0,1.0
84,grabbed_-_right,29,22,0.0,0.0,1.0
87,grabbed_-_both,30,22,0.0,1.0,1.0
90,grabbed_-_left,31,22,0.0,1.0,0.0
93,grabbed_-_left,32,22,0.0,1.0,0.0
96,grabbed_-_both,33,22,0.0,1.0,1.0
99,grabbed_-_right,34,22,0.0,0.0,1.0
102,grabbed_-_right,35,22,0.0,0.0,1.0
105,grabbed_-_right,36,22,0.0,0.0,1.0
108,grabbed_-_right,37,22,0.0,0.0,1.0
111,grabbed_-_right,38,22,0.0,0.0,1.0
114,grabbed_-_right,39,22,0.0,0.0,1.0
117,grabbed_-_right,40,22,0.0,0.0,1.0
120,grabbed_-_right,41,22,0.0,0.0,1.0
123,grabbed_-_right,42,22,0.0,0.0,1.0
126,grabbed_-_both,43,22,0.0,1.0,1.0
129,grabbed_-_left,44,22,0.0,1.0,0.0
132,grabbed_-_left,45,22,0.0,1.0,0.0
135,grabbed_-_left,46,22,0.0,1.0,0.0
138,grabbed_-_left,47,22,0.0,1.0,0.0
141,grabbed_-_left,48,22,0.0,1.0,0.0
144,grabbed_-_left,49,22,0.0,1.0,0.0
147,grabbed_-_left,50,22,0.0,1.0,0.0
150,grabbed_-_left,51,22,0.0,1.0,0.0
153,grabbed_-_left,52,22,0.0,1.0,0.0
156,grabbed_-_both,53,22,0.0,1.0,1.0
159,grabbed_-_right,54,22,0.0,0.0,1.0
162,grabbed_-_right,55,22,0.0,0.0,1.0
165,grabbed_-_right,56,22,0.0,0.0,1.0
168,grabbed_-_right,57,22,0.0,0.0,1.0
171,grabbed_-_both,58,22,0.0,1.0,1.0
174,grabbed_-_right,59,22,0.0,0.0,1.0
177,grabbed_-_right,60,22,0.0,0.0,1.0
180,grabbed_-_both,61,22,0.0,1.0,1.0
183,grabbed_-_left,62,22,0.0,1.0,0.0
186,grabbed_-_left,63,22,0.0,1.0,0.0
189,grabbed_-_left,64,22,0.0,1.0,0.0
192,grabbed_-_both,65,22,0.0,1.0,1.0
195,grabbed_-_right,66,22,0.0,0.0,1.0
198,grabbed_-_right,67,22,0.0,0.0,1.0
201,grabbed_-_both,68,22,0.0,1.0,1.0
204,grabbed_-_left,69,22,0.0,1.0,0.0
207,grabbed_-_left,70,22,0.0,1.0,0.0
210,grabbed_-_left,71,22,0.0,1.0,0.0
213,grabbed_-_left,72,22,0.0,1.0,0.0
216,grabbed_-_left,73,22,0.0,1.0,0.0
219,grabbed_-_left,74,22,0.0,1.0,0.0
222,grabbed_-_left,75,22,0.0,1.0,0.0
225,grabbed_-_left,76,22,0.0,1.0,0.0
228,grabbed_-_left,77,22,0.0,1.0,0.0
231,grabbed_-_both,78,22,0.0,1.0,1.0
234,grabbed_-_right,79,22,0.0,0.0,1.0
237,grabbed_-_right,80,22,0.0,0.0,1.0
240,grabbed_-_both,81,22,0.0,1.0,1.0
243,grabbed_-_left,82,22,0.0,1.0,0.0
246,grabbed_-_both,83,22,0.0,1.0,1.0
249,grabbed_-_right,84,22,0.0,0.0,1.0
252,grabbed_-_right,85,22,0.0,0.0,1.0
255,grabbed_-_right,86,22,0.0,0.0,1.0
258,grabbed_-_right,87,22,0.0,0.0,1.0
261,grabbed_-_right,88,22,0.0,0.0,1.0
264,grabbed_-_right,89,22,0.0,0.0,1.0
267,grabbed_-_right,90,22,0.0,0.0,1.0
270,grabbed_-_right,91,22,0.0,0.0,1.0
273,grabbed_-_right,92,22,0.0,0.0,1.0
276,grabbed_-_right,93,22,0.0,0.0,1.0
279,grabbed_-_left,94,22,0.0,1.0,0.0
282,grabbed_-_left,95,22,0.0,1.0,0.0
285,grabbed_-_right,96,22,0.0,0.0,1.0
288,grabbed_-_right,97,22,0.0,0.0,1.0
291,grabbed_-_left,98,22,0.0,1.0,0.0
294,grabbed_-_left,99,22,0.0,1.0,0.0
297,grabbed_-_left,100,22,0.0,1.0,0.0
300,grabbed_-_left,101,22,0.0,1.0,0.0
303,grabbed_-_left,102,22,0.0,1.0,0.0
306,grabbed_-_left,103,22,0.0,1.0,0.0
309,grabbed_-_left,104,22,0.0,1.0,0.0
312,grabbed_-_left,105,22,0.0,1.0,0.0
315,grabbed_-_left,106,22,0.0,1.0,0.0
318,grabbed_-_left,107,22,0.0,1.0,0.0
321,grabbed_-_left,108,22,0.0,1.0,0.0
324,grabbed_-_left,109,22,0.0,1.0,0.0
327,grabbed_-_left,110,22,0.0,1.0,0.0
330,grabbed_-_left,111,22,0.0,1.0,0.0
333,grabbed_-_left,112,22,0.0,1.0,0.0
336,grabbed_-_left,113,22,0.0,1.0,0.0
339,grabbed_-_right,114,22,0.0,0.0,1.0
342,grabbed_-_right,115,22,0.0,0.0,1.0
345,grabbed_-_right,116,22,0.0,0.0,1.0
348,grabbed_-_right,117,22,0.0,0.0,1.0
351,grabbed_-_right,118,22,0.0,0.0,1.0
354,grabbed_-_right,119,22,0.0,0.0,1.0
357,grabbed_-_right,120,22,0.0,0.0,1.0
360,grabbed_-_right,121,22,0.0,0.0,1.0
363,grabbed_-_right,122,22,0.0,0.0,1.0
366,grabbed_-_right,123,22,0.0,0.0,1.0
369,dropped,124,22,1.0,0.0,0.0
372,dropped,125,22,1.0,0.0,0.0
375,grabbed_-_left,126,22,0.0,1.0,0.0
378,grabbed_-_left,127,22,0.0,1.0,0.0
381,grabbed_-_left,128,22,0.0,1.0,0.0
384,grabbed_-_left,129,22,0.0,1.0,0.0
387,grabbed_-_both,130,22,0.0,1.0,1.0
390,dropped,131,22,1.0,0.0,0.0
393,dropped,132,22,1.0,0.0,0.0
396,grabbed_-_left,133,22,0.0,1.0,0.0
399,dropped,134,22,1.0,0.0,0.0
402,dropped,135,22,1.0,0.0,0.0
405,dropped,136,22,1.0,0.0,0.0
408,dropped,137,22,1.0,0.0,0.0
411,dropped,138,22,1.0,0.0,0.0
414,dropped,139,22,1.0,0.0,0.0
417,dropped,140,22,1.0,0.0,0.0
420,grabbed_-_right,141,22,0.0,0.0,1.0
423,grabbed_-_right,142,22,0.0,0.0,1.0
426,grabbed_-_right,143,22,0.0,0.0,1.0
429,grabbed_-_both,144,22,0.0,1.0,1.0
432,grabbed_-_left,145,22,0.0,1.0,0.0
435,grabbed_-_left,146,22,0.0,1.0,0.0
438,grabbed_-_right,147,22,0.0,0.0,1.0
441,grabbed_-_right,148,22,0.0,0.0,1.0
444,grabbed_-_right,149,22,0.0,0.0,1.0
447,grabbed_-_right,150,22,0.0,0.0,1.0
450,grabbed_-_right,151,22,0.0,0.0,1.0
453,grabbed_-_right,152,22,0.0,0.0,1.0
456,grabbed_-_both,153,22,0.0,1.0,1.0
459,dropped,154,22,1.0,0.0,0.0
462,dropped,155,22,1.0,0.0,0.0
465,dropped,156,22,1.0,0.0,0.0
468,grabbed_-_right,157,22,0.0,0.0,1.0
471,grabbed_-_right,158,22,0.0,0.0,1.0
474,grabbed_-_right,159,22,0.0,0.0,1.0
477,grabbed_-_both,160,22,0.0,1.0,1.0
480,grabbed_-_left,161,22,0.0,1.0,0.0
483,grabbed_-_left,162,22,0.0,1.0,0.0
486,grabbed_-_left,163,22,0.0,1.0,0.0
489,grabbed_-_left,164,22,0.0,1.0,0.0
